place_id,nombre,lat,lng,direccion,tipos,match_denue,nombre_denue,razon_denue,actividad_denue,colonia_denue,fuzzy_score,distancia_m,es_informal,decision_fuente,opus_confianza,opus_razon
places/ChIJT2o4NnN0Vo8RytGn6eHM0no,"Casa Santos Lugo, Chenkú",21.005591,-89.6443994,,"supermarket,grocery_store,food_store,home_goods_store,supplier,store,manufacturer,wholesaler,food,point_of_interest,establishment",True,CASA SANTOS LUGO CHENKU,CASA SANTOS LUGO SA DE CV,Comercio al por mayor de abarrotes,SAN VICENTE CHENKU,100.0,30.9,False,fuzzy_directo,,
places/ChIJfz9VwopzVo8RktgO6Q0dyFk,UMF 57 IMSS,20.9956744,-89.6449188,,"medical_clinic,health,point_of_interest,establishment",False,OXXO SUC 50W68 IMSS LA CEIBA MID,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,SAN DAMIAN,63.63636363636363,34.6,True,opus,alta,"UMF 57 IMSS es clínica de salud, OXXO es minisuper; aunque el nombre del OXXO referencia IMSS, son establecimientos distintos"
places/ChIJLe_ep_dzVo8Rqnlr-VVXAEo,Chevrolet Pensiones,20.9954233,-89.6362241,,"car_dealer,store,point_of_interest,establishment",False,AKI GM PENSIONES,SUPER SAN FRANCISCO DE ASIS SA DE CV,Comercio al por menor en supermercados,GARCIA GINERES,76.92307692307692,117.1,True,opus,alta,"Chevrolet Pensiones es agencia automotriz, AKI GM Pensiones es supermercado (Super San Francisco de Asís); GM en el nombre no refiere a General Motors sino a la cadena de tiendas"
places/ChIJN3pX5NdzVo8RyDfbM3LiwWs,Estadio Salvador Alvarado,20.994353399999998,-89.6219443,,"stadium,sports_complex,event_venue,sports_activity_location,point_of_interest,establishment",True,ESTADIO DEPORTIVO GENERAL SALVADOR ALVARADO,INSTITUTO DEL DEPORTE DEL ESTADO DE YUCATAN ,"Promotores del sector público de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos",YUCATAN,100.0,102.0,False,fuzzy_directo,,
places/ChIJ5xMT1bJ2Vo8RGCBtKztWeYo,Gran Chapur Norte,20.997783599999998,-89.61333979999999,,"department_store,home_goods_store,restaurant,food,store,point_of_interest,establishment",True,GRAN CHAPUR,TIENDAS CHAPUR SA DE CV,Comercio al por menor en tiendas departamentales,MEXICO,100.0,63.1,False,fuzzy_directo,,
places/ChIJ-frOwHVxVo8R8HMyLoGcveE,La cochinita de la 60,20.992185799999998,-89.62036359999999,,"restaurant,food,point_of_interest,establishment",False,COMISION NACIONAL DE LOS DERECHOS HUMANOS CORDINACION REGIONAL EN MERIDA,COMISION NACIONAL DE LOS DERECHOS HUMANOS CORDINACION REGIONAL EN MERIDA ,Administración pública en general,ALCALA MARTIN,52.38095238095239,66.1,True,opus,alta,"Cochinita de la 60 es restaurante de comida yucateca, CNDH es oficina de administración pública; giros completamente distintos"
places/ChIJE1CvhrJ2Vo8RF6OCmqVdXjU,Mr. Pampas,21.0006411,-89.615194,,"brazilian_restaurant,restaurant,food,point_of_interest,establishment",True,MR PAMPAS,MR PAMPAS DO BRASIL MERIDA SA,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,MEXICO,94.73684210526316,31.1,False,fuzzy_directo,,
places/ChIJ5wg6VHB3Vo8RchUpxKCr7go,Walmart Campestre,21.009274299999998,-89.62231369999999,,"supermarket,grocery_store,food_store,food,store,point_of_interest,establishment",True,WAL MART SUPER CENTER MERIDA CAMPESTRE 1659,NUEVA WAL MART DE MEXICO S DE RL DE CV,Comercio al por menor en supermercados,DEL NORTE,70.96774193548387,112.8,False,opus,alta,Walmart Campestre coincide con WAL MART SUPER CENTER MERIDA CAMPESTRE; razón social NUEVA WAL MART DE MEXICO; actividad supermercados; 113m aceptable para tienda grande
places/ChIJPY87yFFxVo8RiQ6YIilCT8w,Monumento a La Patria,20.9897159,-89.61684679999999,,"monument,tourist_attraction,point_of_interest,establishment",False,MATILDA,,Comercio al por menor en tiendas de artesanías,CENTRO,66.66666666666667,91.7,True,opus,alta,"Monumento a La Patria es un monumento público, no una tienda de artesanías; MATILDA es un comercio diferente"
places/ChIJH9Xzq1lxVo8Rxkuk6XARNcM,Commercial and Family Courts,20.9835219,-89.6226976,,"courthouse,government_office,service,point_of_interest,establishment",True,PODER JUDICIAL DEL ESTADO,PODER JUDICIAL DEL ESTADO ,Impartición de justicia,CENTRO,52.38095238095239,29.4,False,opus,alta,Commercial and Family Courts = juzgados civiles/familiares; PODER JUDICIAL DEL ESTADO con actividad 'Impartición de justicia' a 29m; es el mismo establecimiento
places/ChIJta5DNwBxVo8RXDNUQilGMPQ,Panadería Esperanza,20.995438,-89.6010879,,"bakery,pastry_shop,dessert_shop,confectionery,food_store,store,food,point_of_interest,establishment",False,BANCO SANTANDER ALEMAN,BANCO SANTANDER MEXICO S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO SANTANDER MEXICO SA,Banca múltiple,MIGUEL ALEMAN,58.82352941176471,135.5,True,opus,alta,Panadería Esperanza no es un banco Santander; nombres y giros completamente distintos; 135m de distancia
places/ChIJJTiIS9J2Vo8RFNVQSyWnGio,Sam's Club,21.0007546,-89.5934723,,"liquor_store,store,point_of_interest,establishment",False,UK SPA,,Salones y clínicas de belleza y peluquerías,JARDINES DE MERIDA,50.0,111.8,True,opus,alta,Sam's Club no es un spa de belleza; nombres y giros completamente distintos
places/ChIJNyNhStJ2Vo8RBKk-kNadAVc,Plaza Fiesta,20.9997389,-89.59637769999999,,"shopping_mall,point_of_interest,establishment",True,AT&T PLAZA FIESTA,SERVICIOS MOVILES DEL SURESTE SA DE CV,Comercio al por menor de teléfonos y otros aparatos de comunicación,GUSTAVO DIAZ ORDAS,100.0,81.9,False,fuzzy_directo,,
places/ChIJaUUfylFxVo8RgEGjoansPbc,Starbucks Paseo Montejo,20.984962,-89.61813380000001,,"cafe,coworking_space,tea_store,brunch_restaurant,food_store,store,restaurant,food,point_of_interest,establishment",True,38435 PASEO MONTEJO,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",CENTRO,84.84848484848484,30.5,False,opus,alta,CAFE SIRENA es la razón social de Starbucks en México; actividad cafetería; nombre incluye PASEO MONTEJO; solo 30m de distancia
places/ChIJxzxUmJHsy4URkRH2lhKC3go,Office Depot Paseo Montejo,21.0035483,-89.61464509999999,,"furniture_store,electronics_store,home_improvement_store,home_goods_store,supplier,store,service,point_of_interest,establishment",True,OFFICE DEPOT DE MEXICO 402 MERIDA,OFFICE DEPOT DE MEXICO SA DE CV,Comercio al por menor de artículos de papelería,MEXICO ORIENTE,79.06976744186046,24.4,False,opus,alta,Office Depot coincide directamente; razón social OFFICE DEPOT DE MEXICO; actividad papelería; solo 24m de distancia
places/ChIJuxERZTN3Vo8R3Q7xOWNJxGc,Macroplaza,20.999496200000003,-89.57364989999999,,"shopping_mall,point_of_interest,establishment",True,MOVISTAR MACROPLAZA MERIDA,PEGASO PCS SA DE CV,Operadores de servicios de telecomunicaciones inalámbricas,POLIGONO 108,100.0,114.1,False,fuzzy_directo,,
places/ChIJnV0HLM1wVo8RPzzAOkKSfX4,Walmart Polígono,20.997794199999998,-89.5759817,,"supermarket,grocery_store,food_store,store,food,point_of_interest,establishment",True,SUPERCENTER POLIGONO 4073,NUEVA WAL MART DE MEXICO S DE RL DE CV,Comercio al por menor en supermercados,ITZIMNA 108,62.5,130.3,False,opus,alta,SUPERCENTER POLIGONO con razón social NUEVA WAL MART DE MEXICO; actividad supermercados; coincide con Walmart Polígono; 130m aceptable para tienda grande en plaza
places/ChIJ6Xy4bzB3Vo8RZ_yMNz3gx28,Taquería Jefe de Jefes,21.008893699999998,-89.5763478,,"restaurant,food,point_of_interest,establishment",False,TAQUERIA CHIAPAS,,Restaurantes con servicio de preparación de tacos y tortas,LA FLORIDA,64.0,78.6,True,opus,media,Ambas son taquerías pero nombres distintos (Jefe de Jefes vs Chiapas) a 79m; probablemente son dos taquerías diferentes en la misma zona
places/ChIJR7nbfSZ3Vo8RRgbTPVbGbQQ,Walmart Up town,21.0114448,-89.58353079999999,,"department_store,supermarket,liquor_store,grocery_store,food_store,store,food,point_of_interest,establishment",False,CCT UP TOWN MERIDA,RADIO MOVIL DIPSA SA DE CV,Operadores de servicios de telecomunicaciones inalámbricas,VISTA ALEGRE,69.23076923076923,134.8,True,opus,alta,"Walmart es tienda departamental; CCT/Radio Móvil Dipsa es Telcel, solo comparten ubicación en plaza Up Town"
places/ChIJg3XoQTN3Vo8R9lkieH9CLQk,Chedraui,20.999979399999997,-89.5731086,,"supermarket,liquor_store,grocery_store,food_store,store,food,point_of_interest,establishment",True,CHEDRAUI MERIDA POLIGONO T093,TIENDAS CHEDRAUI SA DE CV,Comercio al por menor en supermercados,POLIGONO 108,100.0,64.1,False,fuzzy_directo,,
places/ChIJKd_6RLx1Vo8RvSHL85et3YY,MANAWINGS,21.002420000000004,-89.5829097,,"restaurant,food,point_of_interest,establishment",False,FRUTERIA LAS TRES HERMANAS,,Comercio al por menor de frutas y verduras frescas,RESIDENCIAL LOS PINOS,71.42857142857143,92.4,True,opus,alta,MANAWINGS (alitas) no es una frutería; nombres y giros sin relación
places/ChIJ-4c1D013Vo8RSeJDCCZa-Iw,Plaza Uptown Mérida,21.0113777,-89.5836752,,"shopping_mall,point_of_interest,establishment",False,GNC UPTOWN MERIDA,MAXIVA SA DE CV,"Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios",VISTA ALEGRE,83.87096774193549,143.6,True,opus,media,Plaza Uptown Mérida es la plaza comercial; GNC es una tienda dentro de ella. No son el mismo establecimiento aunque GNC esté en la plaza
places/ChIJlwDunjZxVo8RmoylfulSXBc,SUSHI BaRa GRILL,20.9918765,-89.6018191,,"sushi_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment",True,SISHI BARA GRIL,,Restaurantes de autoservicio,MIGUEL ALEMAN,93.33333333333333,29.7,False,fuzzy_directo,,
places/ChIJp0sseC5xVo8RjF2h211WLko,Sport Unit Lic. Benito Juárez García,20.993833499999997,-89.591927,,"fitness_center,gym,sports_club,association_or_organization,sports_activity_location,point_of_interest,health,establishment",True,UNIDAD DEPORTIVA LIC BENITO JUAREZ GARCIA,INSTITUTO DEL DEPORTE DEL ESTADO DE YUCATAN IDEY ,Centros de acondicionamiento físico del sector público,SAN ESTEBAN,82.35294117647058,69.4,False,opus,alta,"Sport Unit Lic. Benito Juárez García es traducción al inglés de Unidad Deportiva Lic Benito Juárez García; mismo nombre, mismo giro deportivo, 69m"
places/ChIJ9WtueQx3Vo8RgVdx7tPAx3o,Banco BBVA,21.009233,-89.57692899999999,,"bank,atm,finance,insurance_agency,consultant,point_of_interest,service,establishment",True,BBVA BANCOMER PLAZA ODARA,BBVA BANCOMER INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO BBVA SA,Banca múltiple,LA FLORIDA,75.0,30.1,False,opus,alta,"Banco BBVA coincide con BBVA Bancomer; mismo banco, misma actividad de banca múltiple, solo 30m de distancia"
places/ChIJnTQjGQd3Vo8R2Z2mP-9GUSM,Rancho Da Picanha - Suc. Diaz Bolio,21.000340299999998,-89.5997111,,"brazilian_restaurant,breakfast_restaurant,restaurant,food,point_of_interest,establishment",True,RANCHO DA PICANHA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,GUSTAVO DIAZ ORDAZ,100.0,1.9,False,fuzzy_directo,,
places/ChIJewCH-zN3Vo8R2ge4e-6aHKg,La Coronela Ahumador & Grill,20.9948974,-89.57132659999999,,"hamburger_restaurant,american_restaurant,fast_food_restaurant,restaurant,food,point_of_interest,establishment",True,LA CORONELA,,Restaurantes de autoservicio,LEANDRO VALLE,100.0,7.2,False,fuzzy_directo,,
places/ChIJmQIxHy5xVo8RAYwyfIrdRk8,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación de Yucatán",20.995825099999998,-89.5915938,,"local_government_office,point_of_interest,government_office,establishment",True,SECRETARIA DE INVESTIGACION INOVACION Y EDUCACION SUPERIOR,SECRETARIA DE ADIMINISTRACION Y FINANZAS ,Actividades administrativas de instituciones de bienestar social,SAN ESTEBAN,59.45945945945945,41.1,False,opus,media,"Ambas son dependencias gubernamentales de Yucatán en la misma zona; la Secretaría de Investigación, Innovación y Educación Superior fue renombrada a Secretaría de Ciencia, Humanidades, Tecnología e Innovación. 41m de distancia"
places/ChIJ0Wvn6vJ3Vo8RnGXRGsFW2-s,El Tejano BBQ,20.9990015,-89.565648,,"restaurant,food,point_of_interest,establishment",False,MATERIALES LEANDRO VALLE,DISTRIBUIDORA LEANDRO VALLE SA DE CV,"Comercio al por mayor de cemento, tabique y grava",LEANDRO VALLE,53.84615384615385,63.6,True,opus,alta,Un restaurante BBQ no es una distribuidora de materiales de construcción
places/ChIJCQBLrUp3Vo8RplwAjsWic1w,Salón DUVA,20.9978861,-89.56810039999999,,"event_venue,point_of_interest,service,establishment",True,SALON DUVA,GRUPP DUVA PENINSULAR SA DE CV,Alquiler sin intermediación de salones para fiestas y convenciones,LEANDRO VALLE,90.0,17.9,False,fuzzy_directo,,
places/ChIJ0_99RGRxVo8RKKfW8HdwxV8,Huevos Motuleños y Más,20.9946458,-89.5627087,,"restaurant,food,point_of_interest,establishment",True,HUEVOS MOTULEÑOS Y MAS,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,LEANDRO VALLE,95.45454545454545,43.3,False,fuzzy_directo,,
places/ChIJ9yeMN6t3Vo8RMjM2A2BqEog,Las Acacias Residencial Lote F3,21.004974699999998,-89.5533947,,"condominium_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJTYW0bCV3Vo8RuGMiwfYYt6U,Plaza Odara,21.0091404,-89.577086,,"shopping_mall,point_of_interest,establishment",True,BBVA BANCOMER PLAZA ODARA,BBVA BANCOMER INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO BBVA SA,Banca múltiple,LA FLORIDA,100.0,45.2,False,fuzzy_directo,,
places/ChIJezw2ptpxVo8Ri1Su0NrH_F8,Piluchos VALLE Sala de Fiestas Infantiles,20.9948913,-89.565502,,"point_of_interest,establishment",True,SALON DE FIESTAS PILUCHOS,,Alquiler sin intermediación de salones para fiestas y convenciones,LEANDRO VALLE,86.36363636363636,5.4,False,fuzzy_directo,,
places/ChIJSXBZR0t3Vo8RbAvwxCq5QIA,Casa Santos Lugo,20.9990745,-89.5642745,,"supermarket,grocery_store,supplier,home_goods_store,manufacturer,wholesaler,food_store,store,food,point_of_interest,establishment",True,CASA SANTOS LUGO CHICHI SUAREZ,CASA SANTOS LUGO SA DE CV,Comercio al por mayor de abarrotes,SANTA MARIA,100.0,30.4,False,fuzzy_directo,,
places/ChIJc0tKBjR3Vo8RIL-SVRmiUMo,Parish - The Good Shepherd,21.003082,-89.5731575,,"church,place_of_worship,association_or_organization,point_of_interest,establishment",False,AMARISIMO,,Comercio al por menor de lencería,SAN PEDRO CHOLUL,57.14285714285714,131.9,True,opus,alta,"Una parroquia no es una tienda de lencería; sin relación, además >100m"
places/ChIJfdHVCyx3Vo8R4R2SJpjUkSs,Hey Joe!,21.0026561,-89.5825722,,"restaurant,pub,american_restaurant,pizza_restaurant,bar,food,point_of_interest,establishment",True,HEY JOE,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",RESIDENCIAL LOS PINOS,100.0,51.8,False,fuzzy_directo,,
places/ChIJwylf3zF3Vo8Rkn7uK7EWOCQ,Antica Roma,21.0055461,-89.5779948,,"italian_restaurant,restaurant,food,point_of_interest,establishment",True,ANTICA ROMA RESTAURANTE,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,LA FLORIDA,100.0,14.5,False,fuzzy_directo,,
places/ChIJG5JH_893Vo8Rd6ZfjoGKuGQ,Little Caesars Av. Yucatán,21.010352599999997,-89.57468109999999,,"pizza_restaurant,restaurant,food,point_of_interest,establishment",True,LITTLE CAESAR SUCURSAL AVENIDA YUCATAN,COMESTIBLES Y ALIMENTOS INTERNACIONALES SA DE CV,Restaurantes de autoservicio,LA FLORIDA,75.0,16.6,False,opus,alta,"Little Caesars coincide con Little Caesar Suc. Av. Yucatán, misma cadena, 17m, giro restaurante"
places/ChIJg4Aap513Vo8RR_wvHN8NyKQ,Casa Gutza Mérida,20.9985535,-89.56252169999999,,"home_goods_store,store,point_of_interest,establishment",True,CASA GUTZA,COMERCIO AL POR MENOR DE REGALOS Y JUGUETES SA DE CV,Comercio al por menor de otros artículos para la decoración de interiores,LEANDRO VALLE,100.0,54.1,False,fuzzy_directo,,
places/ChIJb4qItrNwVo8RW4D7V2tkJ-o,CRISTASUR MATRIZ,20.9934688,-89.5617146,,"home_goods_store,manufacturer,store,point_of_interest,establishment",True,PLASTICOS CRISTASUR,,"Comercio al por menor de cristalería, loza y utensilios de cocina",CHICHI SUAREZ,74.28571428571429,12.3,False,opus,alta,"CRISTASUR MATRIZ coincide con PLASTICOS CRISTASUR, mismo nombre comercial, 12m de distancia"
places/ChIJJ-404FxxVo8RiX5QW9_IuJ4,Hangar Gym Rumble,20.9957586,-89.5622759,,"gym,sports_complex,sports_school,sports_activity_location,health,point_of_interest,establishment",False,SEMEX,SEMEX SA DE CV,Comercio al por mayor de otra maquinaria y equipo de uso general,LEANDRO VALLE,44.44444444444444,97.8,True,opus,alta,"Gimnasio vs comercio de maquinaria, nombres y giros sin relación"
places/ChIJu003Vo93Vo8RGzZMGKmzIMQ,Vaqueiros Ferreteros Chichí Suárez,20.9992151,-89.5630933,,"hardware_store,building_materials_store,store,point_of_interest,establishment",True,VAQUEIROS FERRETEROS CHICHI SUAREZ,TIENDAS DE AUTOSERVICIO FERRETEROS DE LA PENINSULA SA DE CV,Comercio al por menor en ferreterías y tlapalerías,SANTA MARIA CHUBURNA,94.11764705882354,43.8,False,fuzzy_directo,,
places/ChIJO5uLeBB3Vo8RkciUBJ-22bU,Nido Aguila Merida Norte,20.9987414,-89.5603022,,"sports_complex,sports_activity_location,point_of_interest,establishment",True,UNIDAD DEPORTIVA CTM NIDO AGUILA,,Escuelas de deporte del sector privado,LEANDRO VALLE,67.85714285714286,54.1,False,opus,alta,"Nido Águila Mérida Norte coincide con Unidad Deportiva CTM Nido Águila, mismo centro deportivo, 54m"
places/ChIJud-bvk13Vo8R15zlSeQEjY8,bomssa cedis,21.0022187,-89.5602024,,"home_goods_store,furniture_store,home_improvement_store,wholesaler,store,point_of_interest,establishment",True,BOMSSA PERIFERICO,MAYOREO ELECTRONICO PENINSULAR SA DE CV,Comercio al por mayor de electrodomésticos menores y aparatos de línea blanca,SANTA MARIA CHI,78.26086956521739,34.5,False,opus,alta,"BOMSSA CEDIS coincide con BOMSSA PERIFÉRICO, misma empresa, 35m de distancia"
places/ChIJA69xeR53Vo8RI9sByMy-uMk,Autohotel Vsuites,20.994481399999998,-89.5627966,,"hotel,motel,lodging,point_of_interest,establishment",True,AUTOHOTEL VSUITES,EXPANDIENDO OPCIONES SA DE CV,Moteles,LEANDRO VALLE,100.0,57.9,False,fuzzy_directo,,
places/ChIJP3ako1N7Vo8RRiHieJh7VDo,Los héroes,20.996758399999997,-89.5265941,,"point_of_interest,service,establishment",False,SERVICIO AUTOMOTRIZ CORDERO,,Reparación mecánica en general de automóviles y camiones,LOS HEROES,37.5,108.2,True,opus,media,"Los Héroes es nombre de colonia, no de negocio; el DENUE es un taller mecánico, 108m"
places/ChIJhxo4Xr97Vo8RonXJobi0IxM,OXXO Libertadores MID,20.995268799999998,-89.53152759999999,,"convenience_store,pet_care,cell_phone_store,travel_agency,gift_shop,shipping_service,finance,home_goods_store,transportation_service,food_store,store,food,point_of_interest,service,establishment",True,OXXO SUC 50ZN9 LIBERTADORES MID,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,LOS HEROES,100.0,25.2,False,fuzzy_directo,,
places/ChIJ88g6og15Vo8RrJH5AZeX8zM,Quinta Mónaco,21.000814599999998,-89.54337199999999,,"event_venue,point_of_interest,service,establishment",False,QUINTA ZERTUCHE,ADMINISTRACION INTERACTIVA ZERO SA DE CV,Alquiler sin intermediación de salones para fiestas y convenciones,CHICHI SUAREZ,70.0,125.7,True,opus,alta,"Quinta Mónaco vs Quinta Zertuche, ambas son quintas para eventos pero nombres distintos y 126m"
places/ChIJL0ju63R7Vo8RKznW9iireNI,"Mariscos ""La Delicia de los Héroes""",20.986739399999998,-89.542397,,"restaurant,seafood_restaurant,food,point_of_interest,establishment",True,LA DELICIA DE LOS HEROES,,Restaurantes con servicio de preparación de pescados y mariscos,LOS HEROES,95.83333333333334,14.1,False,fuzzy_directo,,
places/ChIJwXKDqhB6Vo8R1qfz0lejBv0,Pastor Árabe Heroes,20.985805600000003,-89.53572740000001,,"mexican_restaurant,restaurant,food,point_of_interest,establishment",True,EL PASTOR ARABE,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",LOS HEROES,81.4814814814815,7.4,False,opus,alta,"Pastor Árabe Heroes coincide con El Pastor Árabe, mismo restaurante de comida árabe, 7m"
